,id,address,area,bedrooms,bikeScore,datetime,distanceToNearestIntersection,has_image,has_map,name,postalCode,price,repost_of,sideOfStreet,transitScore,url,walkScore,where,lat,lon,includes_area,year,month,dow,day,hour,bedrooms_filled,advertises_no_fee,is_repost,sideOfStreetEncoded,postalCodeChopped
2279,6910973743,55 Somerville St,1020.0,2.0,62.0,2019-06-22 07:09:00,18.68094241802672,1,1,"ffld remodeled, sunny 2br 2nd floor apt near downtown ffld rr/beach",06824-5844,1750,6879567547.0,L,,https://newyork.craigslist.org/fct/abo/d/southport-ffld-remodeled-sunny-2br-2nd/6910973743.html,55.0,"fairfield, ct",41.134397, -73.260901,1,2019,6,5,22,7,2.0,0,1,0,06824
2280,6917744090,8644 54th Ave,,,77.0,2019-06-22 08:12:00,21.798454588311845,1,1,studio for rent,11373-4335,1800,6902629575.0,R,,https://newyork.craigslist.org/que/abo/d/elmhurst-studio-for-rent/6917744090.html,96.0,elmhurst,40.7351, -73.8776,0,2019,6,5,22,8,0.0,0,1,1,11373
2281,6915680813,Nassau St,,2.0,87.0,2019-06-22 08:11:00,3.5000709139661708,1,1,☆elevator building☆gym/bikeroom/gameroom/lounge/parking +++,11201,3599,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-elevator-buildinggym-bikeroom/6915680813.html,95.0,☆☆☆downtown brooklyn☆☆☆,40.698414, -73.983995,0,2019,6,5,22,8,2.0,0,0,1,11201
2282,6917736732,Martine Ave,,1.0,63.0,2019-06-22 08:11:00,4.326161229546772,0,1,"fully furnished 1bed, 1 bath at the seasons!",10606,2695,6883257424.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains-fully-furnished-1bed-1/6917736732.html,84.0,"martine ave., white plains, ny",41.03038, -73.774053,0,2019,6,5,22,8,1.0,0,1,1,10606
2283,6916060347,107 Dannell Dr,500.0,1.0,30.0,2019-06-22 08:10:00,148.93017756352387,1,1,**renovated studio**all bills included**laundry**renovated**,06905-2716,1200,6569021394.0,R,,https://newyork.craigslist.org/fct/abo/d/stamford-renovated-studioall-bills/6916060347.html,15.0,"stamford, ct",41.0888, -73.5435,1,2019,6,5,22,8,1.0,0,1,1,06905
2284,6917744735,1407 Park Pl,759.0,1.0,86.0,2019-06-22 08:10:00,0.0,1,1,look no further!!! humongous 1br move-in-ready,11213-2902,1799,6764718762.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-look-no-further-humongous-1br/6917744735.html,97.0,crown heights,40.672363, -73.930785,1,2019,6,5,22,8,1.0,0,1,0,11213
2285,6915394299,196 Troy Ave,,3.0,89.0,2019-06-22 08:09:00,3.2428512821109123,1,1,"very high ceilings, open concept living room, modern kitchen",11213-2250,2750,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-very-high-ceilings-open/6915394299.html,95.0,crown heights,40.672704, -73.936343,0,2019,6,5,22,8,3.0,0,0,1,11213
2286,6917741070,1953 Adam Clayton Powell Jr Blvd,900.0,2.0,88.0,2019-06-22 08:08:00,2.2536024084374557,1,1,"yes, it's a fireplace! large 2 bedroom at west 118th street",10026-2229,2900,6687102504.0,R,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-yes-its-fireplace-large-2/6917741070.html,99.0,upper west side,40.804526, -73.951572,1,2019,6,5,22,8,2.0,0,1,1,10026
2287,6903140999,12 Brushy Ridge Rd,1500.0,3.0,25.0,2019-06-22 08:08:00,8.627607835933663,1,1,downtown new canaan 3 br 2.5ba house-- close to train,06840-4203,2790,6624844694.0,L,,https://newyork.craigslist.org/fct/abo/d/new-canaan-downtown-new-canaan-3-br/6903140999.html,65.0,new canaan,41.151796, -73.488666,1,2019,6,5,22,8,3.0,0,1,0,06840
2288,6915392965,1967 Bedford Ave,,3.0,83.0,2019-06-22 08:06:00,0.0,1,1,shared rooftop and laundry in building!! stunning finishes,11225-5788,2850,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-shared-rooftop-and-laundry-in/6915392965.html,94.0,plg: prospect lefferts gardens,40.656711, -73.956478,0,2019,6,5,22,8,3.0,0,0,0,11225
2289,6917743376,1407 Park Pl,750.0,1.0,86.0,2019-06-22 08:06:00,0.0,1,1,special 1 bedroom - lot's of sun and close to all,11213-2902,1799,6764725492.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-special-1-bedroom-lots-of-sun/6917743376.html,97.0,crown heights,40.672363, -73.930785,1,2019,6,5,22,8,1.0,0,1,0,11213
2290,6917742954,350 E 10th St,,2.0,95.0,2019-06-22 08:05:00,73.88975681946833,1,1,>>>>>> no fee stuy town $400 visa gift card@lease signing,10009-4713,3700,6900571430.0,R,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-stuy-town-400-visa/6917742954.html,98.0,east village,40.7262, -73.9796,0,2019,6,5,22,8,2.0,1,1,1,10009
2291,6915493199,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom,06702-1431,1600,,R,,https://newyork.craigslist.org/brx/abo/d/waterbury-gorgeous-3-bedroom/6915493199.html,91.0,waterbury ct,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2292,6917742337,1407 Park Pl,,1.0,86.0,2019-06-22 08:03:00,0.0,1,1,this is the one - terrific 1 bedroom close to all!,11213-2902,1799,6764718762.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-this-is-the-one-terrific-1/6917742337.html,97.0,crown heights,40.672363, -73.930785,0,2019,6,5,22,8,1.0,0,1,0,11213
2293,6915501097,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom apt,06702-1431,1600,,R,,https://newyork.craigslist.org/que/abo/d/waterbury-gorgeous-3-bedroom-apt/6915501097.html,91.0,waterbury ct,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2294,6915510219,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom apt,06702-1431,1600,,R,,https://newyork.craigslist.org/brk/abo/d/waterbury-gorgeous-3-bedroom-apt/6915510219.html,91.0,waterbury,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2295,6915521713,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom apt,06702-1431,1600,,R,,https://newyork.craigslist.org/wch/abo/d/waterbury-gorgeous-3-bedroom-apt/6915521713.html,91.0,waterbury ct,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2296,6917742059,530 W 143rd St,,2.0,88.0,2019-06-22 08:02:00,203.4835533729294,1,1,">>> no fee 2br elev,bldg lndry,24-7 sec $400 visa card @ lease signing",10031-6501,2700,6911121741.0,L,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-2br-elevbldg/6917742059.html,98.0,harlem / morningside,40.8246, -73.9507,0,2019,6,5,22,8,2.0,1,1,0,10031
2297,6912996841,161 Wilson Ave,,2.0,95.0,2019-06-22 08:02:00,2.9722432500564935,1,1,no fee * luxury 2 br apt in bushwick! prime location!,11237-3148,2550,6050607430.0,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-luxury-2-br-apt-in/6912996841.html,99.0,"782 hart street, brooklyn, ny",40.700056, -73.924582,0,2019,6,5,22,8,2.0,1,1,0,11237
2298,6917741369,1407 Park Pl,750.0,1.0,86.0,2019-06-22 08:00:00,0.0,1,1,don't let this one get away! huge 1br close to utica ave subway,11213-2902,1799,6775632450.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-dont-let-this-one-get-away/6917741369.html,97.0,crown heights,40.672363, -73.930785,1,2019,6,5,22,8,1.0,0,1,0,11213
2299,6917736166,50 Ann Pl,,4.0,55.0,2019-06-22 07:57:00,67.75274127549132,0,1,large! 4 bed/2.5bath walk to train!,10709-1454,4400,,R,,https://newyork.craigslist.org/wch/abo/d/eastchester-large-4-bed-25bath-walk-to/6917736166.html,69.0,eastchester,40.955, -73.8086,0,2019,6,5,22,7,4.0,0,0,1,10709
2300,6917744090,8644 54th Ave,,,77.0,2019-06-22 08:12:00,21.798454588311845,1,1,studio for rent,11373-4335,1800,6902629575.0,R,,https://newyork.craigslist.org/que/abo/d/elmhurst-studio-for-rent/6917744090.html,96.0,elmhurst,40.7351, -73.8776,0,2019,6,5,22,8,0.0,0,1,1,11373
2301,6915680813,Nassau St,,2.0,87.0,2019-06-22 08:11:00,3.5000709139661708,1,1,☆elevator building☆gym/bikeroom/gameroom/lounge/parking +++,11201,3599,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-elevator-buildinggym-bikeroom/6915680813.html,95.0,☆☆☆downtown brooklyn☆☆☆,40.698414, -73.983995,0,2019,6,5,22,8,2.0,0,0,1,11201
2302,6917736732,Martine Ave,,1.0,63.0,2019-06-22 08:11:00,4.326161229546772,0,1,"fully furnished 1bed, 1 bath at the seasons!",10606,2695,6883257424.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains-fully-furnished-1bed-1/6917736732.html,84.0,"martine ave., white plains, ny",41.03038, -73.774053,0,2019,6,5,22,8,1.0,0,1,1,10606
2303,6916060347,107 Dannell Dr,500.0,1.0,30.0,2019-06-22 08:10:00,148.93017756352387,1,1,**renovated studio**all bills included**laundry**renovated**,06905-2716,1200,6569021394.0,R,,https://newyork.craigslist.org/fct/abo/d/stamford-renovated-studioall-bills/6916060347.html,15.0,"stamford, ct",41.0888, -73.5435,1,2019,6,5,22,8,1.0,0,1,1,06905
2304,6917744735,1407 Park Pl,759.0,1.0,86.0,2019-06-22 08:10:00,0.0,1,1,look no further!!! humongous 1br move-in-ready,11213-2902,1799,6764718762.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-look-no-further-humongous-1br/6917744735.html,97.0,crown heights,40.672363, -73.930785,1,2019,6,5,22,8,1.0,0,1,0,11213
2305,6915394299,196 Troy Ave,,3.0,89.0,2019-06-22 08:09:00,3.2428512821109123,1,1,"very high ceilings, open concept living room, modern kitchen",11213-2250,2750,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-very-high-ceilings-open/6915394299.html,95.0,crown heights,40.672704, -73.936343,0,2019,6,5,22,8,3.0,0,0,1,11213
2306,6917741070,1953 Adam Clayton Powell Jr Blvd,900.0,2.0,88.0,2019-06-22 08:08:00,2.2536024084374557,1,1,"yes, it's a fireplace! large 2 bedroom at west 118th street",10026-2229,2900,6687102504.0,R,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-yes-its-fireplace-large-2/6917741070.html,99.0,upper west side,40.804526, -73.951572,1,2019,6,5,22,8,2.0,0,1,1,10026
2307,6903140999,12 Brushy Ridge Rd,1500.0,3.0,25.0,2019-06-22 08:08:00,8.627607835933663,1,1,downtown new canaan 3 br 2.5ba house-- close to train,06840-4203,2790,6624844694.0,L,,https://newyork.craigslist.org/fct/abo/d/new-canaan-downtown-new-canaan-3-br/6903140999.html,65.0,new canaan,41.151796, -73.488666,1,2019,6,5,22,8,3.0,0,1,0,06840
2308,6915392965,1967 Bedford Ave,,3.0,83.0,2019-06-22 08:06:00,0.0,1,1,shared rooftop and laundry in building!! stunning finishes,11225-5788,2850,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-shared-rooftop-and-laundry-in/6915392965.html,94.0,plg: prospect lefferts gardens,40.656711, -73.956478,0,2019,6,5,22,8,3.0,0,0,0,11225
2309,6917743376,1407 Park Pl,750.0,1.0,86.0,2019-06-22 08:06:00,0.0,1,1,special 1 bedroom - lot's of sun and close to all,11213-2902,1799,6764725492.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-special-1-bedroom-lots-of-sun/6917743376.html,97.0,crown heights,40.672363, -73.930785,1,2019,6,5,22,8,1.0,0,1,0,11213
2310,6917742954,350 E 10th St,,2.0,95.0,2019-06-22 08:05:00,73.88975681946833,1,1,>>>>>> no fee stuy town $400 visa gift card@lease signing,10009-4713,3700,6900571430.0,R,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-stuy-town-400-visa/6917742954.html,98.0,east village,40.7262, -73.9796,0,2019,6,5,22,8,2.0,1,1,1,10009
2311,6915493199,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom,06702-1431,1600,,R,,https://newyork.craigslist.org/brx/abo/d/waterbury-gorgeous-3-bedroom/6915493199.html,91.0,waterbury ct,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2312,6917742337,1407 Park Pl,,1.0,86.0,2019-06-22 08:03:00,0.0,1,1,this is the one - terrific 1 bedroom close to all!,11213-2902,1799,6764718762.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-this-is-the-one-terrific-1/6917742337.html,97.0,crown heights,40.672363, -73.930785,0,2019,6,5,22,8,1.0,0,1,0,11213
2313,6915501097,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom apt,06702-1431,1600,,R,,https://newyork.craigslist.org/que/abo/d/waterbury-gorgeous-3-bedroom-apt/6915501097.html,91.0,waterbury ct,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2314,6915510219,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom apt,06702-1431,1600,,R,,https://newyork.craigslist.org/brk/abo/d/waterbury-gorgeous-3-bedroom-apt/6915510219.html,91.0,waterbury,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2315,6915521713,86 Abbott Ter,950.0,3.0,57.0,2019-06-22 08:03:00,28.68341858187211,1,1,gorgeous 3 bedroom apt,06702-1431,1600,,R,,https://newyork.craigslist.org/wch/abo/d/waterbury-gorgeous-3-bedroom-apt/6915521713.html,91.0,waterbury ct,41.5566, -73.0385,1,2019,6,5,22,8,3.0,0,0,1,06702
2316,6917742059,530 W 143rd St,,2.0,88.0,2019-06-22 08:02:00,203.4835533729294,1,1,">>> no fee 2br elev,bldg lndry,24-7 sec $400 visa card @ lease signing",10031-6501,2700,6911121741.0,L,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-2br-elevbldg/6917742059.html,98.0,harlem / morningside,40.8246, -73.9507,0,2019,6,5,22,8,2.0,1,1,0,10031
2317,6912996841,161 Wilson Ave,,2.0,95.0,2019-06-22 08:02:00,2.9722432500564935,1,1,no fee * luxury 2 br apt in bushwick! prime location!,11237-3148,2550,6050607430.0,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-luxury-2-br-apt-in/6912996841.html,99.0,"782 hart street, brooklyn, ny",40.700056, -73.924582,0,2019,6,5,22,8,2.0,1,1,0,11237
2318,6917741369,1407 Park Pl,750.0,1.0,86.0,2019-06-22 08:00:00,0.0,1,1,don't let this one get away! huge 1br close to utica ave subway,11213-2902,1799,6775632450.0,L,,https://newyork.craigslist.org/brk/fee/d/brooklyn-dont-let-this-one-get-away/6917741369.html,97.0,crown heights,40.672363, -73.930785,1,2019,6,5,22,8,1.0,0,1,0,11213
2319,6917736166,50 Ann Pl,,4.0,55.0,2019-06-22 07:57:00,67.75274127549132,0,1,large! 4 bed/2.5bath walk to train!,10709-1454,4400,,R,,https://newyork.craigslist.org/wch/abo/d/eastchester-large-4-bed-25bath-walk-to/6917736166.html,69.0,eastchester,40.955, -73.8086,0,2019,6,5,22,7,4.0,0,0,1,10709
2320,6899763631,63 Bank St,1065.0,2.0,64.0,2019-06-22 08:33:00,227.0132109029908,1,1,choose a better way to live - 33 mins. to gcs - look!,10606-1902,3900,6775359474.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains-choose-better-way-to-live/6899763631.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,2.0,0,1,1,10606
2321,6917733147,60 Highridge Rd,,3.0,34.0,2019-06-22 08:31:00,14.278055639128482,1,1,3 bedroom apartment,10522,3200,6793891561.0,L,,https://newyork.craigslist.org/wch/abo/d/dobbs-ferry-3-bedroom-apartment/6917733147.html,50.0,quiet neighborhood,41.008292, -73.85967,0,2019,6,5,22,8,3.0,0,1,0,10522
2322,6916094743,Briarcliff Peekskill Pkwy S,800.0,2.0,,2019-06-22 08:29:00,,1,1,2 bedroom apartment,10520,1650,,R,,https://newyork.craigslist.org/wch/abo/d/croton-on-hudson-2-bedroom-apartment/6916094743.html,,croton on hudson,41.209849, -73.905373,1,2019,6,5,22,8,2.0,0,0,1,10520
2323,6917723993,6485 Booth St,850.0,1.0,71.0,2019-06-22 08:27:00,111.55233708563169,1,1,about 66-15 thornton place,11374-4013,800,,L,,https://newyork.craigslist.org/que/abo/d/rego-park-about-thornton-place/6917723993.html,96.0,rego park,40.7278, -73.8602,1,2019,6,5,22,8,1.0,0,0,0,11374
2324,6906559185,63 Bank St,557.0,,64.0,2019-06-22 08:26:00,227.0132109029908,1,1,the best studios-don't miss-look,10606-1902,2380,6797050276.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains-the-best-studios-dont-miss/6906559185.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2325,6907334727,63 Bank St,557.0,,64.0,2019-06-22 08:25:00,227.0132109029908,1,1,best building - best price - studio - $1995 - 33 mins. to gcs,10606-1902,2380,6622265786.0,R,,https://newyork.craigslist.org/jsy/abo/d/white-plains-best-building-best-price/6907334727.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2326,6915390883,1324 Park Pl,,2.0,89.0,2019-06-22 08:25:00,0.06357768556342726,1,1,"super close to close to transportation - 2,3,4,5 train",11213-2903,2300,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-close-to-close-to/6915390883.html,95.0,crown heights,40.672515, -73.933553,0,2019,6,5,22,8,2.0,0,0,1,11213
2327,6915392149,739 Flatbush Ave,,3.0,87.0,2019-06-22 08:25:00,0.0,1,1,easy access to winthrop 2 & 5 trains. massive 2.5 bed/1.5,11226-1403,2750,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-easy-access-to-winthrop-2-5/6915392149.html,95.0,plg: prospect lefferts gardens,40.654839, -73.959696,0,2019,6,5,22,8,3.0,0,0,0,11226
2328,6910998748,63 Bank St,557.0,,64.0,2019-06-22 08:25:00,227.0132109029908,1,1,studios*studios*studios*studios*studios*studios*studios,10606-1902,2380,6797050276.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains/6910998748.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2329,6915672747,Nassau St,,2.0,87.0,2019-06-22 08:25:00,3.5000709139661708,1,1,☆elevator building☆gym/bikeroom/gameroom/lounge/parking +++,11201,3599,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-elevator-buildinggym-bikeroom/6915672747.html,95.0,☆☆☆downtown brooklyn☆☆☆,40.698414, -73.983995,0,2019,6,5,22,8,2.0,0,0,1,11201
2330,6911012957,63 Bank St,557.0,,64.0,2019-06-22 08:24:00,227.0132109029908,1,1,best building - best price - studio - 33 mins. to gcs,10606-1902,2380,6622265786.0,R,,https://newyork.craigslist.org/jsy/abo/d/white-plains-best-building-best-price/6911012957.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2331,6905461740,14 Linden Pl,733.0,1.0,65.0,2019-06-22 08:23:00,81.22465278646109,1,1,"kitchen island - breakfast bar, dog wash station, on site management",06902-2305,2196,,L,,https://newyork.craigslist.org/fct/abo/d/stamford-kitchen-island-breakfast-bar/6905461740.html,88.0,,41.0602, -73.5445,1,2019,6,5,22,8,1.0,0,0,0,06902
2332,6917727777,36 Metropolitan Oval,,1.0,66.0,2019-06-22 08:23:00,55.98242718813003,1,1,1 bedroom,10462-6701,1500,,R,,https://newyork.craigslist.org/que/abo/d/bronx-1-bedroom/6917727777.html,96.0,middle village,40.838798, -73.859101,0,2019,6,5,22,8,1.0,0,0,1,10462
2333,6902144087,63 Bank St,557.0,,64.0,2019-06-22 08:23:00,227.0132109029908,1,1,"play golf, lay by the pool, and barbecue dinner without leaving",10606-1902,2380,6621327315.0,R,,https://newyork.craigslist.org/brk/abo/d/white-plains-play-golf-lay-by-the-pool/6902144087.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,,0,1,1,10606
2334,6915404271,63 Bank St,557.0,,64.0,2019-06-22 08:22:00,227.0132109029908,1,1,"play golf, lay by the pool, and barbecue dinner without leaving",10606-1902,2380,6621328892.0,R,,https://newyork.craigslist.org/que/abo/d/white-plains-play-golf-lay-by-the-pool/6915404271.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,,0,1,1,10606
2335,6915393708,612 Parkside Ave,,3.0,77.0,2019-06-22 08:21:00,1.1106080433918348,1,1,all three rooms have big closet space. private backyard !,11226-1506,2700,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-all-three-rooms-have-big/6915393708.html,95.0,east flatbush,40.656081, -73.953048,0,2019,6,5,22,8,3.0,0,0,1,11226
2336,6915391479,739 Flatbush Ave,,2.0,87.0,2019-06-22 08:19:00,0.0,1,1,"great location! close to transit, shopping, grocery stores, restaurant",11226-1403,2450,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-location-close-to/6915391479.html,95.0,flatbush,40.654839, -73.959696,0,2019,6,5,22,8,2.0,0,0,0,11226
2337,6915390332,63 New York Ave,,2.0,93.0,2019-06-22 08:16:00,0.0,1,1,"sunny windows in every room, tons of exposed brick",11213,2500,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-sunny-windows-in-every-room/6915390332.html,97.0,crown heights,40.675053, -73.94723,0,2019,6,5,22,8,2.0,0,0,0,11213
2338,6917736943,50 Ann Pl,,4.0,55.0,2019-06-22 08:16:00,67.75274127549132,0,1,very large 4 bed 2.5 bath unit in eastchester,10709-1454,4500,6908726130.0,R,,https://newyork.craigslist.org/wch/abo/d/eastchester-very-large-4-bed-25-bath/6917736943.html,69.0,"eastchester, ny",40.955, -73.8086,0,2019,6,5,22,8,4.0,0,1,1,10709
2339,6917720392,326 W 54th St,,4.0,89.0,2019-06-22 08:15:00,167.193930094898,1,1,**no fee** large 4 bed x 2 bath in hells kitchen - prime 50s,10019-5102,6995,,L,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-large-4-bed-2-bath/6917720392.html,99.0,midtown west,40.7651, -73.9858,0,2019,6,5,22,8,4.0,1,0,0,10019
2340,6899763631,63 Bank St,1065.0,2.0,64.0,2019-06-22 08:33:00,227.0132109029908,1,1,choose a better way to live - 33 mins. to gcs - look!,10606-1902,3900,6775359474.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains-choose-better-way-to-live/6899763631.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,2.0,0,1,1,10606
2341,6917733147,60 Highridge Rd,,3.0,34.0,2019-06-22 08:31:00,14.278055639128482,1,1,3 bedroom apartment,10522,3200,6793891561.0,L,,https://newyork.craigslist.org/wch/abo/d/dobbs-ferry-3-bedroom-apartment/6917733147.html,50.0,quiet neighborhood,41.008292, -73.85967,0,2019,6,5,22,8,3.0,0,1,0,10522
2342,6916094743,Briarcliff Peekskill Pkwy S,800.0,2.0,32.0,2019-06-22 08:29:00,,1,1,2 bedroom apartment,10520,1650,,R,,https://newyork.craigslist.org/wch/abo/d/croton-on-hudson-2-bedroom-apartment/6916094743.html,25.0,croton on hudson,41.209849, -73.905373,1,2019,6,5,22,8,2.0,0,0,1,10520
2343,6917723993,6485 Booth St,850.0,1.0,71.0,2019-06-22 08:27:00,111.55233708563169,1,1,about 66-15 thornton place,11374-4013,800,,L,,https://newyork.craigslist.org/que/abo/d/rego-park-about-thornton-place/6917723993.html,96.0,rego park,40.7278, -73.8602,1,2019,6,5,22,8,1.0,0,0,0,11374
2344,6906559185,63 Bank St,557.0,,64.0,2019-06-22 08:26:00,227.0132109029908,1,1,the best studios-don't miss-look,10606-1902,2380,6797050276.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains-the-best-studios-dont-miss/6906559185.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2345,6907334727,63 Bank St,557.0,,64.0,2019-06-22 08:25:00,227.0132109029908,1,1,best building - best price - studio - $1995 - 33 mins. to gcs,10606-1902,2380,6622265786.0,R,,https://newyork.craigslist.org/jsy/abo/d/white-plains-best-building-best-price/6907334727.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2346,6915390883,1324 Park Pl,,2.0,89.0,2019-06-22 08:25:00,0.06357768556342726,1,1,"super close to close to transportation - 2,3,4,5 train",11213-2903,2300,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-close-to-close-to/6915390883.html,95.0,crown heights,40.672515, -73.933553,0,2019,6,5,22,8,2.0,0,0,1,11213
2347,6915392149,739 Flatbush Ave,,3.0,87.0,2019-06-22 08:25:00,0.0,1,1,easy access to winthrop 2 & 5 trains. massive 2.5 bed/1.5,11226-1403,2750,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-easy-access-to-winthrop-2-5/6915392149.html,95.0,plg: prospect lefferts gardens,40.654839, -73.959696,0,2019,6,5,22,8,3.0,0,0,0,11226
2348,6910998748,63 Bank St,557.0,,64.0,2019-06-22 08:25:00,227.0132109029908,1,1,studios*studios*studios*studios*studios*studios*studios,10606-1902,2380,6797050276.0,R,,https://newyork.craigslist.org/wch/abo/d/white-plains/6910998748.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2349,6915672747,Nassau St,,2.0,87.0,2019-06-22 08:25:00,3.5000709139661708,1,1,☆elevator building☆gym/bikeroom/gameroom/lounge/parking +++,11201,3599,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-elevator-buildinggym-bikeroom/6915672747.html,95.0,☆☆☆downtown brooklyn☆☆☆,40.698414, -73.983995,0,2019,6,5,22,8,2.0,0,0,1,11201
2350,6911012957,63 Bank St,557.0,,64.0,2019-06-22 08:24:00,227.0132109029908,1,1,best building - best price - studio - 33 mins. to gcs,10606-1902,2380,6622265786.0,R,,https://newyork.craigslist.org/jsy/abo/d/white-plains-best-building-best-price/6911012957.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,0.0,0,1,1,10606
2351,6905461740,14 Linden Pl,733.0,1.0,65.0,2019-06-22 08:23:00,81.22465278646109,1,1,"kitchen island - breakfast bar, dog wash station, on site management",06902-2305,2196,,L,,https://newyork.craigslist.org/fct/abo/d/stamford-kitchen-island-breakfast-bar/6905461740.html,88.0,,41.0602, -73.5445,1,2019,6,5,22,8,1.0,0,0,0,06902
2352,6917727777,36 Metropolitan Oval,,1.0,66.0,2019-06-22 08:23:00,55.98242718813003,1,1,1 bedroom,10462-6701,1500,,R,,https://newyork.craigslist.org/que/abo/d/bronx-1-bedroom/6917727777.html,96.0,middle village,40.838798, -73.859101,0,2019,6,5,22,8,1.0,0,0,1,10462
2353,6902144087,63 Bank St,557.0,,64.0,2019-06-22 08:23:00,227.0132109029908,1,1,"play golf, lay by the pool, and barbecue dinner without leaving",10606-1902,2380,6621327315.0,R,,https://newyork.craigslist.org/brk/abo/d/white-plains-play-golf-lay-by-the-pool/6902144087.html,82.0,white plains,41.028446, -73.774604,1,2019,6,5,22,8,,0,1,1,10606
