,id,address,area,bedrooms,bike_score,transit_score,walk_score,datetime,distance_to_nearest_intersection,has_image,has_map,name,price,side_of_street,url,longitude,latitude,includes_area,advertises_no_fee,is_repost,postal_code,neighborhood,borough
14,37739,455 E 45th St,,3.0,66.0,79.0,93.0,2019-06-21 18:49:00+00:00,76.4389,True,True,"EAST FLATBUSH🌸BRAND NEW 3BR APT,MASSIVE BEDROMS,CLOSETS,NO FEE",2449,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-east-flatbushbrand-new-3br/6917284042.html,40.650500,-73.934900,False,True,False,11203,Flatbush,Brooklyn
15,37741,384 Cadman Plz W,,,91.0,100.0,99.0,2019-06-21 19:13:00+00:00,77.6518,True,True,33 Bond Street - Studio,2390,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-33-bond-street-studio/6914701781.html,40.694000,-73.990300,False,False,True,11201,Northwest Brooklyn,Brooklyn
16,37742,83 Jefferson Ave,,3.0,81.0,100.0,98.0,2019-06-21 19:13:00+00:00,0.1106,True,True,TRIPLEX - 3 Bedroom and 3 Bathrooms,4995,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-triplex-3-bedroom-and-3/6913797559.html,40.682848,-73.953809,False,False,False,11216,Central Brooklyn,Brooklyn
17,37743,3 Hopkins St,,2.0,79.0,100.0,94.0,2019-06-21 19:13:00+00:00,1.1132,True,True,Newly renovated apt w/ huge rooms close to train,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-apt-huge-rooms/6917227027.html,40.699374,-73.947105,False,False,False,11206,Bushwick and Williamsburg,Brooklyn
18,37744,1386 Nostrand Ave,,1.0,67.0,99.0,96.0,2019-06-21 19:12:00+00:00,0.0000,True,True,Generous balconies and unparalleled views of the neighborhood,1760,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-generous-balconies-and/6917209619.html,40.652642,-73.949769,False,False,False,11226,Flatbush,Brooklyn
19,37745,1800 Newkirk Ave,,1.0,83.0,100.0,93.0,2019-06-21 19:12:00+00:00,0.0000,True,True,Spacious 1 Bedroom apartment has a Sunny living room,1875,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-1-bedroom-apartment/6917219766.html,40.636802,-73.960680,False,False,False,11226,Flatbush,Brooklyn
20,37748,266 Jefferson St,,3.0,89.0,96.0,98.0,2019-06-21 19:11:00+00:00,1.0851,True,True,"Light-filled apt, modern design, close to subway & good food!",3000,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-light-filled-apt-modern-design/6917220784.html,40.703667,-73.926891,False,False,False,11237,Bushwick and Williamsburg,Brooklyn
21,37750,27 Ford St,,2.0,82.0,100.0,97.0,2019-06-21 19:11:00+00:00,15.8213,True,True,"Big Windows, Open Layout, Elevator, Modern Kitchen, Full Amenities",2795,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-big-windows-open-layout/6917253327.html,40.665311,-73.929340,False,False,True,11213,Central Brooklyn,Brooklyn
22,37751,201 Livingston St,,,91.0,100.0,99.0,2019-06-21 19:10:00+00:00,0.0000,True,True,33 Bond Street - Studio,3110,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-33-bond-street-studio/6910435772.html,40.688718,-73.983618,False,False,True,11217,Northwest Brooklyn,Brooklyn
23,37755,399 Quincy St,,3.0,80.0,100.0,92.0,2019-06-21 19:09:00+00:00,0.0000,True,True,"Modern apt at excellent rent, 25 mins to the city",2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-modern-apt-at-excellent-rent/6911320354.html,40.687637,-73.944765,False,False,False,11216,Central Brooklyn,Brooklyn
24,37756,399 Quincy St,,4.0,80.0,100.0,92.0,2019-06-21 19:09:00+00:00,0.0000,True,True,two living rooms AND outdoor space at an affordable price,3395,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-two-living-rooms-and-outdoor/6917251856.html,40.687637,-73.944765,False,False,False,11216,Central Brooklyn,Brooklyn
25,37757,296 S 4th St,,2.0,91.0,100.0,99.0,2019-06-21 19:09:00+00:00,42.5434,True,True,No-fee 2 bedroom in new luxury building off the G train,2850,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-2-bedroom-in-new-luxury/6913421116.html,40.709500,-73.956300,False,False,False,11211,Greenpoint,Brooklyn
26,37758,399 Quincy St,,3.0,80.0,100.0,92.0,2019-06-21 19:33:00+00:00,0.0000,True,True,Beautiful modern apt in ideal location && no fee!,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-modern-apt-in-ideal/6917281524.html,40.687637,-73.944765,False,True,False,11216,Central Brooklyn,Brooklyn
27,37760,296 S 4th St,,2.0,91.0,100.0,99.0,2019-06-21 19:32:00+00:00,42.5434,True,True,No-fee 2 bedroom in the heart of Williamsburg,3000,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-2-bedroom-in-the-heart/6910767308.html,40.709500,-73.956300,False,False,False,11211,Greenpoint,Brooklyn
28,37761,521 Nostrand Ave,,2.0,81.0,100.0,98.0,2019-06-21 19:32:00+00:00,26.3234,True,True,"BEDSTUY🔥PRIME BEDSTUY!GORGEOUS 2BR PENTHOUSE APT,ROOFTOP,LAUNDRY,C/A",2699,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuyprime-bedstuygorgeous/6917263027.html,40.679400,-73.949600,False,False,False,11216,Central Brooklyn,Brooklyn
29,37762,29 Thornton St,,3.0,79.0,100.0,98.0,2019-06-21 19:32:00+00:00,63.0137,True,True,"WILLIAMSBURG 🗝 NO FEE! 3BR 2BA APT IN-UNIT W/D, ROOFDECK G/M/J/TRAINS",4250,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-williamsburg-no-fee-3br-2ba/6917278159.html,40.701200,-73.943600,False,True,True,11206,Bushwick and Williamsburg,Brooklyn
30,37763,150 Manhattan Ave,,4.0,91.0,100.0,97.0,2019-06-21 19:32:00+00:00,0.0000,True,True,Each bedroom downstairs has a full bathroom,4750,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-each-bedroom-downstairs-has/6911240449.html,40.707911,-73.945006,False,False,False,11206,Bushwick and Williamsburg,Brooklyn
31,37764,27 Ford St,,2.0,82.0,100.0,97.0,2019-06-21 19:31:00+00:00,15.8213,True,True,"Spacious, Open Layout, Modern Fixtures, Gym, Elevator, Rooftops, Pets",2950,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-open-layout-modern/6917268448.html,40.665311,-73.929340,False,False,False,11213,Central Brooklyn,Brooklyn
32,37766,982 Glenmore Ave,1000.0,3.0,71.0,100.0,93.0,2019-06-21 19:31:00+00:00,17.2032,True,True,3 bedroom/1 bath apartment for rent,2300,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-bedroom-1-bath-apartment-for/6917344130.html,40.676200,-73.873600,True,False,False,11208,East New York and New Lots,Brooklyn
33,37768,2199 Bergen St,850.0,1.0,82.0,100.0,93.0,2019-06-21 19:30:00+00:00,0.0000,True,True,Perfect 1 bed!Near Subway/laundry!Amazing Offer!MUST SEE!,1750,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-perfect-1-bednear-subway/6917231128.html,40.673762,-73.907469,True,False,True,11233,Central Brooklyn,Brooklyn
34,37772,209 Washington Ave,,1.0,92.0,100.0,98.0,2019-06-21 19:29:00+00:00,70.7435,True,True,**HOT DEAL**BRAND NEW APARTMENT**BEST LOCATION**GREAT PRICE**NO FEES**,1995,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-hot-dealbrand-new/6917263812.html,40.692400,-73.966600,False,True,False,11205,Northwest Brooklyn,Brooklyn
35,37775,332 Irving Ave,,3.0,87.0,100.0,96.0,2019-06-21 19:28:00+00:00,1.0490,True,True,Modern 2.5 bedroom in nice Bushwick elevator building_no fee!,2795,R,https://newyork.craigslist.org/brk/nfb/d/brooklyn-modern-25-bedroom-in-nice/6917345641.html,40.698410,-73.913309,False,True,False,11237,Bushwick and Williamsburg,Brooklyn
36,37776,72 Patchen Ave,,3.0,68.0,91.0,95.0,2019-06-21 19:28:00+00:00,0.1304,True,True,Very spacious bedrooms each with windows,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-very-spacious-bedrooms-each/6917225516.html,40.689631,-73.927404,False,False,False,11221,Bushwick and Williamsburg,Brooklyn
37,37777,27 Ford St,650.0,2.0,82.0,100.0,97.0,2019-06-21 19:53:00+00:00,15.8213,True,True,"Beautiful Light, Modern, Pet Friendly, Gym, Elevator, Rooftops",2700,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-light-modern-pet/6917263594.html,40.665311,-73.929340,True,False,False,11213,Central Brooklyn,Brooklyn
38,37780,295 Rodney St,,2.0,91.0,100.0,98.0,2019-06-21 19:52:00+00:00,42.3194,True,True,Williamsburg -- Fantastic 2 BR - Close To Trains - NO FEE!,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-williamsburg-fantastic-2-br/6914982933.html,40.708897,-73.956270,False,True,False,11211,Greenpoint,Brooklyn
39,37782,503 Greenwood Ave,,3.0,89.0,97.0,90.0,2019-06-21 19:51:00+00:00,1.4848,True,True,Sun drenched 3 bedroom in charming Windsor Terrace w/spacious layout!,3095,L,https://newyork.craigslist.org/brk/fee/d/brooklyn-sun-drenched-3-bedroom-in/6917366935.html,40.651433,-73.975814,False,False,False,11218,Borough Park,Brooklyn
40,37783,1505 Jefferson Ave,,2.0,82.0,100.0,94.0,2019-06-21 19:51:00+00:00,3.6392,True,True,Bushwick 2BR for 7/1 - Lots of Outdoor Space,3099,L,https://newyork.craigslist.org/brk/abo/d/ridgewood-bushwick-2br-for-lots-of/6917264276.html,40.696923,-73.907744,False,False,False,11237,Bushwick and Williamsburg,Brooklyn
41,37784,641 Bushwick Ave,,2.0,83.0,97.0,98.0,2019-06-21 19:51:00+00:00,0.0000,True,True,"Beautiful two bedroom, 1.5 bathroom apartment",2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-two-bedroom-15/6917276012.html,40.697855,-73.933246,False,False,False,11221,Bushwick and Williamsburg,Brooklyn
42,37785,521 Nostrand Ave,,1.0,81.0,100.0,98.0,2019-06-21 19:51:00+00:00,26.3234,True,True,"BEDSTUY🌱NO FEE!! :) 1 BR CENTRAL A/C, DISHWASHER & PARKING A/C TRAIN",2550,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuyno-fee-1-br-central-c/6907720784.html,40.679400,-73.949600,False,True,True,11216,Central Brooklyn,Brooklyn
43,37786,151 Franklin Ave,,3.0,91.0,89.0,93.0,2019-06-21 19:50:00+00:00,0.8324,True,True,Sweet 3 bed 2 bath in Prime Clinton Hill,3499,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-sweet-3-bed-2-bath-in-prime/6917266509.html,40.694366,-73.957997,False,False,False,11205,Northwest Brooklyn,Brooklyn
44,37787,88 Rogers Ave,,4.0,91.0,100.0,98.0,2019-06-21 19:50:00+00:00,1.7306,True,True,MASSIVE DUPLEX _2 FULL BATHS_LIVE - WORK & EXTRA SPACE_NO FEE,4200,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-massive-duplex-2-full/6917260855.html,40.673571,-73.952937,False,True,False,11216,Central Brooklyn,Brooklyn
45,37788,1950 Ralph Ave,,1.0,66.0,100.0,91.0,2019-06-21 19:50:00+00:00,30.6095,True,True,CROWN HEIGHTS👸NO FEE! 1BR APT IN ELEVATOR  BLDG~GYM&LAUNDRY A/C TRAIN,2350,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-crown-heightsno-fee-1br-apt-in/6907959649.html,40.678400,-73.921100,False,True,True,11233,Central Brooklyn,Brooklyn
46,37789,383 Kosciuszko St,,2.0,81.0,97.0,93.0,2019-06-21 19:49:00+00:00,48.3134,True,True,"High Ceilings, Lux, Elevator, Perfect for Roommates, Full Amenities",2795,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-high-ceilings-lux-elevator/6917274293.html,40.692086,-73.939426,False,False,True,11221,Bushwick and Williamsburg,Brooklyn
47,37791,298 Jefferson St,,1.0,89.0,99.0,98.0,2019-06-21 19:49:00+00:00,0.0000,False,True,ORIGINAL DETAILS___EXTRA LIVE IN SPACE___ROOFTOP ACCESS___NO FEE,2100,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-original-detailsextra-live-in/6917296844.html,40.702192,-73.928339,False,True,False,11206,Bushwick and Williamsburg,Brooklyn
48,37792,296 S 4th St,,2.0,91.0,100.0,99.0,2019-06-21 19:49:00+00:00,42.5434,True,True,No Fee!- Luxurious 2BR!- Williamsburg Proper! - By the L/J/M trains!,3195,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-luxurious-2br/6917303533.html,40.709500,-73.956300,False,True,False,11211,Greenpoint,Brooklyn
49,37793,2200 Foster Ave,,3.0,81.0,100.0,93.0,2019-06-21 19:49:00+00:00,0.2025,True,True,Newly Renovated Kitchen with Stainless Steel Appliances,2450,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-kitchen-with/6917260533.html,40.637206,-73.956566,False,False,False,11210,Flatbush,Brooklyn
50,37795,136 Cornelia St,,3.0,85.0,97.0,91.0,2019-06-21 19:48:00+00:00,87.6882,True,True,"3 Bed 3 Full Bath in Bushwick, No Fee",3600,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-bed-3-full-bath-in-bushwick/6917336780.html,40.690823,-73.914901,False,True,False,11221,Bushwick and Williamsburg,Brooklyn
51,37796,736 Franklin Ave,,2.0,91.0,100.0,97.0,2019-06-21 20:13:00+00:00,1.6034,True,True,No Fee Franklin Ave Apartment! Prime Location!,2999,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-franklin-ave-apartment/6917319821.html,40.673294,-73.957021,False,True,False,11238,Central Brooklyn,Brooklyn
52,37797,649 Willoughby Ave,,4.0,85.0,99.0,94.0,2019-06-21 20:13:00+00:00,15.8134,True,True,"Huge, fully renovated, Four great sized bedrooms with windows",3450,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-fully-renovated-four/6917325539.html,40.694542,-73.943378,False,False,False,11206,Bushwick and Williamsburg,Brooklyn
53,37798,791 Fulton St,,3.0,92.0,100.0,98.0,2019-06-21 20:12:00+00:00,30.3424,True,True,Rooms are all a good size and can accommodate queen/full beds,3500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-rooms-are-all-good-size-and/6917274158.html,40.685675,-73.972848,False,False,False,11238,Central Brooklyn,Brooklyn
54,37799,79 4th Ave,,4.0,92.0,100.0,99.0,2019-06-21 20:12:00+00:00,16.1564,True,True,Beautiful 4 br duplex apt with a backyard in Prospect Heights NO FEE!!,6195,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-4-br-duplex-apt-with/6915729897.html,40.681600,-73.979800,False,True,False,11217,Northwest Brooklyn,Brooklyn
55,37800,784 Knickerbocker Ave,,1.0,79.0,99.0,91.0,2019-06-21 20:12:00+00:00,0.0000,True,True,^^ Absolutely Stunning 1.5BR Loft ^^ in Converted Theater,2750,R,https://newyork.craigslist.org/brk/abo/d/ridgewood-absolutely-stunning-15br-loft/6917325580.html,40.692976,-73.908101,False,False,False,11207,East New York and New Lots,Brooklyn
56,37801,160 Sumpter St,,3.0,62.0,100.0,90.0,2019-06-21 20:12:00+00:00,109.9733,True,True,Recently renovated 3BR with a semi private backyard!,2550,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-recently-renovated-3br-with/6917319586.html,40.680168,-73.918450,False,False,False,11233,Central Brooklyn,Brooklyn
57,37802,87 Knickerbocker Ave,,2.0,86.0,95.0,97.0,2019-06-21 20:11:00+00:00,40.1477,True,True,fantastic 2 bedroom in East Williamsburg.Great open kitchen,2400,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-fantastic-2-bedroom-in-east/6917327130.html,40.705511,-73.929952,False,False,False,11237,Bushwick and Williamsburg,Brooklyn
58,37804,751 Putnam Ave,,4.0,66.0,96.0,91.0,2019-06-21 20:10:00+00:00,182.1135,True,True,LARGE BEAUTIFUL 4 Bedroom Apartment In The Heart Of BedStuy!,3400,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-large-beautiful-4-bedroom/6917317842.html,40.686180,-73.931372,False,False,False,11221,Bushwick and Williamsburg,Brooklyn
59,37805,Stuyvesant Ave,,4.0,70.0,94.0,93.0,2019-06-21 20:09:00+00:00,0.0217,True,True,*UNIQUE DEAL*4BR 2BATH DPLX*PVT YARD*NOFEE*W\D IN UNIT*,3800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-unique-deal4br-2bath-dplxpvt/6917294767.html,40.690428,-73.933542,False,False,False,11221,Bushwick and Williamsburg,Brooklyn
60,37806,25 Jefferson St,,2.0,82.0,97.0,97.0,2019-06-21 20:08:00+00:00,78.6113,True,True,Bushwick -- Beautiful 2 Bedroom - W/D In Unit - NO FEE!,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bushwick-beautiful-2-bedroom-d/6912980521.html,40.697787,-73.934512,False,True,False,11206,Bushwick and Williamsburg,Brooklyn
61,37807,648 Washington Ave,,3.0,94.0,100.0,97.0,2019-06-21 20:08:00+00:00,27.8283,True,True,3 bed right off Franklin Ave 2/3/4/5 trains. No fee!,3600,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-bed-right-off-franklin-ave/6917269802.html,40.679000,-73.964400,False,True,False,11238,Central Brooklyn,Brooklyn
62,37808,523 Evergreen Ave,,4.0,85.0,97.0,91.0,2019-06-21 20:07:00+00:00,0.0000,True,True,Ffull size kitchen all stainless with dishwasher,3300,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-ffull-size-kitchen-all/6917304006.html,40.690264,-73.915450,False,False,False,11221,Bushwick and Williamsburg,Brooklyn
63,37809,13 Leonard St,,3.0,83.0,100.0,96.0,2019-06-21 20:07:00+00:00,1.9352,True,True,"_""HUGE"" ARTIST_""LOFT""_ WITH 3 RMS._ ALL WITH WINDOWS__CLOSETS, STORAGE",4499,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-artistloft-with-3-rms-all/6917285155.html,40.703422,-73.945909,False,False,True,11206,Bushwick and Williamsburg,Brooklyn
64,37810,972 Jefferson Ave,,2.0,76.0,97.0,95.0,2019-06-21 20:07:00+00:00,213.3112,True,True,"Newly renovated 2 Bedrm with hardwood floors, open concept living room",2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-2-bedrm-with/6917315927.html,40.686869,-73.918834,False,False,False,11221,Bushwick and Williamsburg,Brooklyn
65,37811,1098 Washington Ave,,3.0,86.0,100.0,92.0,2019-06-21 20:07:00+00:00,0.1247,True,True,"Fresh Hardwood Floors,This Apartment is a A MUST TO SEE!",2450,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-fresh-hardwood-floorsthis/6917262645.html,40.662506,-73.960866,False,False,False,11225,Flatbush,Brooklyn
66,37812,699 Prospect Pl,,1.0,94.0,100.0,97.0,2019-06-21 20:06:00+00:00,0.0000,True,True,Beautiful Apartment! Luxury! *NO FEE*,3099,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-apartment-luxury-no/6917311020.html,40.675050,-73.956386,False,True,False,11238,Central Brooklyn,Brooklyn
67,37813,1967 Bedford Ave,,3.0,83.0,100.0,94.0,2019-06-21 20:06:00+00:00,0.0000,True,True,This apartment has a beautiful modern kitchen and bathroom,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-apartment-has-beautiful/6917302109.html,40.656711,-73.956478,False,False,False,11225,Flatbush,Brooklyn
68,37814,521 Nostrand Ave,800.0,2.0,81.0,100.0,98.0,2019-06-21 20:33:00+00:00,26.3234,True,True,"* Clinton Hill / Bedstuy ^ Large 2Br Newly Reno ,h/hw inc ,A G C Train",2795,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-clinton-hill-bedstuy-large-2br/6899237676.html,40.679400,-73.949600,True,False,False,11216,Central Brooklyn,Brooklyn
69,37815,140 Putnam Ave,800.0,2.0,81.0,100.0,98.0,2019-06-21 20:33:00+00:00,53.5353,True,True,"*^ Near a c trains * 2Br high end with W.d inc & h/hw  ,Near Pratt",2650,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-near-c-trains-2br-high-end/6909802945.html,40.683290,-73.955626,True,False,False,11216,Central Brooklyn,Brooklyn
70,37816,521 Nostrand Ave,1500.0,3.0,81.0,100.0,98.0,2019-06-21 20:33:00+00:00,26.3234,True,True,"*^ By The G a c trains & Pratt * 3Br 2Ba Dplx with Yard ,Wont last",3895,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-by-the-a-trains-pratt-3br-2ba/6909782513.html,40.679400,-73.949600,True,False,True,11216,Central Brooklyn,Brooklyn
71,37817,651 Hancock St,1000.0,,66.0,97.0,93.0,2019-06-21 20:33:00+00:00,23.5660,True,True,"* This Won't last * 4Br High end in Bedstuy ,Utica A c trains ,June 1",2995,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-wont-last-4br-high-end-in/6909826334.html,40.685080,-73.929427,True,False,True,11233,Central Brooklyn,Brooklyn
72,37818,941 Broadway,,2.0,81.0,97.0,98.0,2019-06-21 20:32:00+00:00,0.0000,True,True,Marble countertops and tastefully tiled blending back splashes,2730,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-marble-countertops-and/6917326405.html,40.696986,-73.935222,False,False,False,11206,Bushwick and Williamsburg,Brooklyn
73,37819,1246 Broadway,850.0,2.0,77.0,95.0,97.0,2019-06-21 20:32:00+00:00,119.2055,True,True,***_____!!_NO FEE_!!___LARGE___Two__Bedroom__Apartment___Bushwick__***,2150,R,https://newyork.craigslist.org/brk/nfb/d/brooklyn-no/6917403995.html,40.691367,-73.925365,True,True,True,11221,Bushwick and Williamsburg,Brooklyn
74,37820,723 Putnam Ave,,4.0,66.0,96.0,91.0,2019-06-21 20:32:00+00:00,0.0000,True,True,This Apartment Boasts A Clean Homey Feel To It With Nice Living Space,3400,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-apartment-boasts-clean/6917305874.html,40.686032,-73.932669,False,False,False,11221,Bushwick and Williamsburg,Brooklyn
