,id,address,area,bedrooms,bikeScore,transitScore,walkScore,datetime,distanceToNearestIntersection,hasImage,hasMap,name,price,sideOfStreet,url,longitude,latitude,includesArea,advertisesNoFee,isRepost,postalCode,neighborhood
485,70116,601 Lafayette Ave,,3.0,84.0,,90.0,2019-06-25 21:12:00+00:00,0.8974,True,True,🙌 🙌 THIS IS THE APT YOU’VE BEEN LOOKING FOR (No Fee!),2900,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-is-the-apt-youve-been/6916723901.html,-73.9453,40.6906,False,True,False,11221,Sunset Park
486,70121,534 Kosciuszko St,1500.0,2.0,75.0,,95.0,2019-06-25 21:11:00+00:00,155.5926,True,True,* Spacious With Private Yard & Basement * 2Br 2Ba Dplx in Bedstuy,3295,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-with-private-yard/6911217736.html,-73.9326,40.6926,True,False,False,11221,Sunset Park
487,70122,49 Patchen Ave,600.0,1.0,72.0,,96.0,2019-06-25 21:11:00+00:00,37.1112,True,True,"*^ Bushwick ,By the J m trains * 1Br high end ,shared Laundry & Roof",2095,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bushwick-by-the-m-trains-1br/6909726757.html,-73.9274,40.6907,True,False,False,11221,Sunset Park
488,70124,1335 Putnam Ave,,3.0,90.0,,93.0,2019-06-25 21:10:00+00:00,6.0613,True,True,"Spacious 3br/1.5 available July/Aug move in! Gym, Laundry, Roof",2700,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-3br-15-available-july/6920339812.html,-73.9133,40.6937,False,False,False,11221,Sunset Park
489,70127,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-25 22:43:00+00:00,37.1112,True,True,~-~ Spacious 3 Bed w WD in Unit and Private Yard ~-~,2650,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-3-bed-wd-in-unit-and/6920329465.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
490,70131,34 Stockholm St,,2.0,85.0,,96.0,2019-06-25 22:42:00+00:00,1.1713,True,True,2.5 bedroom apt in Bushwick on Evergreen,2599,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-25-bedroom-apt-in-bushwick-on/6920341408.html,-73.9265,40.6957,False,False,True,11221,Sunset Park
491,70133,27 Woodbine St,1000.0,3.0,78.0,,95.0,2019-06-25 22:41:00+00:00,103.7959,True,True,$2750 - 3 bdrm/2 bath - Bushwick,2750,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bdrm-2-bath-bushwick/6920356216.html,-73.9198,40.6894,True,False,False,11221,Sunset Park
492,70146,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-25 22:35:00+00:00,37.1112,True,True,"Cool 3 bed, 2 full bath apt in hip Bedstuy - July 1st move!",2900,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-cool-3-bed-2-full-bath-apt-in/6920333432.html,-73.9274,40.6907,False,False,True,11221,Sunset Park
493,70147,159 Patchen Ave,,2.0,68.0,,93.0,2019-06-25 22:35:00+00:00,0.5031,True,True,2BD ** specious *^ priced to rent fast !,2475,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-2bd-specious-priced-to-rent/6920360740.html,-73.9267,40.6860,False,False,False,11221,Sunset Park
494,70149,704 Bushwick Ave,,2.0,83.0,,97.0,2019-06-25 22:35:00+00:00,0.0000,True,True,Super Sweet Place with Laundry in the Building - Roof Deck,2399,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-sweet-place-with-laundry/6920330998.html,-73.9311,40.6967,False,False,False,11221,Sunset Park
495,70155,1228 Jefferson Ave,,4.0,88.0,,90.0,2019-06-25 22:34:00+00:00,0.0008,True,True,++SUPER BIG HUGE___4BED___ MUST SEE !NO FEE!! LAUNDRY )))OUTDOOR SPACE,3300,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-big-huge4bed-must-see-no/6920360406.html,-73.9133,40.6913,False,True,False,11221,Sunset Park
496,70162,617 Kosciuszko St,,6.0,80.0,,97.0,2019-06-25 22:32:00+00:00,245.3294,True,True,Every bedroom is huuuuge and the unit gets plenty of natural light,4900,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-every-bedroom-is-huuuuge-and/6920348654.html,-73.9289,40.6932,False,False,False,11221,Sunset Park
497,70163,1063 Greene Ave,,2.0,78.0,,96.0,2019-06-25 22:32:00+00:00,0.0000,True,True,closet space and windows and on second floor of duplex apartment,2600,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-closet-space-and-windows-and/6920310709.html,-73.9249,40.6922,False,False,False,11221,Sunset Park
498,70165,601 Lafayette Ave,,3.0,84.0,,90.0,2019-06-25 22:31:00+00:00,0.8974,True,True,"Microwave, granite countertops & ample cabinet space",2900,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-microwave-granite-countertops/6920321686.html,-73.9453,40.6906,False,False,False,11221,Sunset Park
499,70166,1198 Dekalb Ave,,1.0,84.0,,96.0,2019-06-25 22:30:00+00:00,0.0000,True,True,Living the Luxury life in a Doorman Building w/ all the Amenities!!!,2499,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-living-the-luxury-life-in/6920317149.html,-73.9284,40.6952,False,False,False,11221,Sunset Park
500,70171,851 Gates Ave,1250.0,2.0,68.0,,90.0,2019-06-25 22:27:00+00:00,0.6425,True,True,"*^ Bedstuy * 2Br /1.5Ba Dplx with Private Yard ,Shared laundry",2845,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuy-2br-15ba-dplx-with/6920308657.html,-73.9331,40.6882,True,False,False,11221,Sunset Park
501,70188,50 Woodbine St,,1.0,82.0,,92.0,2019-06-25 22:20:00+00:00,1.1066,True,True,*HUGE PVT BALCONY*BIG 1BR WITH W\D*NOFEE**BUSHWICK*NOFEE,2099,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-pvt-balconybig-1br-with/6915100849.html,-73.9192,40.6901,False,False,False,11221,Sunset Park
502,70190,806 Monroe St,,2.0,70.0,,95.0,2019-06-25 22:20:00+00:00,0.0000,True,True,*CHIC BLDG WITH W\D+ROOF*NOFEE SUNNY 2BR*DEAL*J\M\Z\,2500,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-chic-bldg-with-wdroofnofee/6915108906.html,-73.9238,40.6885,False,False,False,11221,Sunset Park
503,70197,175 Stuyvesant Ave,,2.0,70.0,,92.0,2019-06-25 22:17:00+00:00,0.0000,True,True,ASTONISHING....NO FEE... 2BR APT FOR RENT!!!,2531,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-astonishingno-fee-2br-apt-for/6920346725.html,-73.9332,40.6890,False,True,True,11221,Sunset Park
504,70206,641 Bushwick Ave,,3.0,83.0,,98.0,2019-06-25 22:15:00+00:00,0.0000,True,True,Little palace near everything you need,2650,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-little-palace-near-everything/6918175728.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
505,70222,1063 Greene Ave,,,78.0,,96.0,2019-06-25 22:10:00+00:00,0.0000,True,True,BEAUTIFUL DUPLEX 2BR - NO FEE!,2600,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-duplex-2br-no-fee/6920307000.html,-73.9249,40.6922,False,True,False,11221,Sunset Park
506,70223,175 Stuyvesant Ave,,1.0,70.0,,92.0,2019-06-25 22:09:00+00:00,0.0000,True,True,Deluxe 2 bedroom duplex new to the market,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-deluxe-2-bedroom-duplex-new-to/6920351680.html,-73.9332,40.6890,False,False,False,11221,Sunset Park
507,70227,217 Malcolm X Blvd,,4.0,67.0,,92.0,2019-06-25 22:06:00+00:00,0.2825,True,True,GREAT FOR ROOMMATES~BEST DEAL~STUNNING 4 BED APT*BEDSTUY*,2895,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-for-roommatesbest/6920327053.html,-73.9296,40.6856,False,False,False,11221,Sunset Park
508,70228,1311 Putnam Ave,,3.0,90.0,,93.0,2019-06-25 22:06:00+00:00,63.5432,True,True,HUGE 3 BEDROOMS APT- W/D IN UNIT- AMAZING FOR ROOMMATES-HUGE BACKYARD-,2645,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-3-bedrooms-apt-d-in-unit/6920335279.html,-73.9139,40.6934,False,False,False,11221,Sunset Park
509,70232,1063 Greene Ave,,,78.0,,96.0,2019-06-25 22:01:00+00:00,0.0000,True,True,AMAZING DUPLEX BUSHWICK 2BR - No Fee!,2600,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-amazing-duplex-bushwick-2br-no/6920305470.html,-73.9249,40.6922,False,True,False,11221,Sunset Park
510,70239,532 Central Ave,1000.0,3.0,85.0,,90.0,2019-06-25 23:39:00+00:00,0.0000,True,True,"** Bushwick ** Large 3Br 1.5Ba  Near trains ,H/hw inc",2499,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-bushwick-large-3br-15ba-near/6909783878.html,-73.9125,40.6909,True,False,True,11221,Sunset Park
511,70245,416 Jefferson Ave,,3.0,75.0,,95.0,2019-06-25 23:36:00+00:00,0.0000,True,True,"(((HUGE, QUIRKY 3BR DUPLEX W/ SO MUCH STORAGE, ROOF ACCESS, NO FEE )))",3000,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-quirky-3br-duplex-so-much/6909164108.html,-73.9412,40.6843,False,True,True,11221,Sunset Park
512,70254,235 Cornelia St,,3.0,89.0,,91.0,2019-06-25 23:31:00+00:00,0.9552,True,True,????FOR RENT ?????3BED ??NO FEE ??LAUNDRY___ MUCH SPACE!?BEAUTIFUL BUI,2699,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-for-rent-3bed-no-fee-laundry/6920360376.html,-73.9126,40.6932,False,True,False,11221,Sunset Park
513,70263,372 Kosciuszko St,,2.0,81.0,,93.0,2019-06-25 23:24:00+00:00,0.0000,True,True,"NO FEE, 1 Month Free, 2 Bed/1 Bath 15min from PRATT",2550,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-1-month-free-2-bed-1/6920379901.html,-73.9398,40.6919,False,True,False,11221,Sunset Park
514,70275,975 Lafayette Ave,,1.0,75.0,,94.0,2019-06-25 23:16:00+00:00,60.9373,True,True,11x13 Bedroom - Balcony - Laundry - Perfect,2099,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-11x13-bedroom-balcony-laundry/6920348444.html,-73.9333,40.6920,False,False,False,11221,Sunset Park
515,70289,372 Kosciuszko St,,2.0,81.0,,93.0,2019-06-25 23:09:00+00:00,0.0000,True,True,"NO FEE, Large Modern High Ceilings 2 Bed/1Bath Apartment",2795,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-large-modern-high/6920372895.html,-73.9398,40.6919,False,True,False,11221,Sunset Park
516,70293,838 Jefferson Ave,,3.0,68.0,,94.0,2019-06-25 23:05:00+00:00,51.0820,True,True,"laundry in the basement. All can fit queen bed, comes with window",2350,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-laundry-in-the-basement-all/6920338909.html,-73.9239,40.6863,False,False,False,11221,Sunset Park
517,70313,1417 Broadway,,1.0,78.0,93.0,95.0,2019-06-26 00:32:00+00:00,1.3253,True,True,*SUNNY HUGE 1BR OFF THE J\Z *BUSHWICK*W\D+PVT ROOF*DEAL,2096,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-sunny-huge-1br-off-the-jz/6920404077.html,-73.9206,40.6886,False,False,False,11221,Sunset Park
518,70314,25 Menahan St,,2.0,84.0,99.0,94.0,2019-06-26 00:31:00+00:00,0.7968,True,True,"High Ceilings, hardwood floors, and great light",2400,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-high-ceilings-hardwood-floors/6920403415.html,-73.9220,40.6931,False,False,False,11221,Sunset Park
519,70332,209 Lewis Ave,,4.0,73.0,92.0,90.0,2019-06-26 00:16:00+00:00,0.0453,True,True,*WOW* HUGE 4BR 2BATH DPLX*PVT YARD*NOFEE*W\D IN UNIT*,3996,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-wow-huge-4br-2bath-dplxpvt/6920400223.html,-73.9363,40.6894,False,False,False,11221,Sunset Park
520,70337,879 Jefferson Ave,,2.0,69.0,98.0,95.0,2019-06-26 00:13:00+00:00,0.2290,True,True,wow !! 2BD *^ Natural Light in Living Area *^ Laundry in building ^^^,2750,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-wow-2bd-natural-light-in/6920407789.html,-73.9234,40.6863,False,False,False,11221,Sunset Park
521,70341,704 Bushwick Ave,,2.0,83.0,97.0,97.0,2019-06-26 00:11:00+00:00,0.0000,True,True,spacious ** brand new !! ^^ Shared roof top!!! ### priced to rent fast,2400,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-brand-new-shared-roof/6920410068.html,-73.9311,40.6967,False,False,False,11221,Sunset Park
522,70350,55 Starr St,,5.0,92.0,98.0,98.0,2019-06-26 00:07:00+00:00,0.0000,True,True,This is a step above the rest! Cool layout and amazing details,5500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-is-step-above-the-rest/6920397213.html,-73.9268,40.7013,False,False,False,11221,Sunset Park
523,70363,500 Throop Ave,,2.0,75.0,100.0,94.0,2019-06-25 23:55:00+00:00,0.0000,True,True,Each apartment features glossy tan hardwood floors,2475,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-each-apartment-features-glossy/6920394151.html,-73.9416,40.6865,False,False,False,11221,Sunset Park
524,70364,641 Bushwick Ave,,3.0,83.0,97.0,98.0,2019-06-25 23:55:00+00:00,0.0000,True,True,Great location- cool building. Uneven     split 2 bedroom,2650,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-location-cool-building/6920422260.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
525,70380,743 Monroe St,,2.0,68.0,95.0,93.0,2019-06-25 23:47:00+00:00,0.5659,True,True,wow ! 2Bd *^ specious ^# closet space @@ priced to rent fast !,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-wow-2bd-specious-closet-space/6920400800.html,-73.9271,40.6882,False,False,False,11221,Sunset Park
526,70396,34 Stanhope St,,3.0,85.0,99.0,96.0,2019-06-26 01:39:00+00:00,0.8685,True,True,New 3 Bed! No Fee!,3045,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-new-3-bed-no-fee/6906674857.html,-73.9257,40.6953,False,True,False,11221,Sunset Park
527,70399,859 Lexington Ave,,3.0,70.0,93.0,95.0,2019-06-26 01:39:00+00:00,131.7071,True,True,"overall massive amount of living area, big bedroom, 3bed apartment",3115,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-overall-massive-amount-of/6920469996.html,-73.9264,40.6905,False,False,False,11221,Sunset Park
528,70414,641 Bushwick Ave,,2.0,83.0,97.0,98.0,2019-06-26 01:36:00+00:00,0.0000,True,True,Apartment in an awesome building in Bushwick,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-apartment-in-an-awesome/6918179551.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
529,70416,663 Quincy St,,1.0,69.0,91.0,91.0,2019-06-26 01:34:00+00:00,76.3168,True,True,Gorgeous 2016 newly constructed building. Massive living area,2350,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-gorgeous-2016-newly/6920464548.html,-73.9326,40.6890,False,False,False,11221,Sunset Park
530,70442,458 Pulaski St,,3.0,82.0,96.0,97.0,2019-06-26 01:12:00+00:00,187.0951,True,True,stylish copper kitchen__Beautiful 3 Bedroom -modern/classic finishings,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-stylish-copper/6920458386.html,-73.9325,40.6943,False,False,False,11221,Sunset Park
531,70453,500 Throop Ave,,3.0,75.0,100.0,94.0,2019-06-26 01:01:00+00:00,0.0000,True,True,Spacious bedrooms with large closets and exposed brick,2650,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-bedrooms-with-large/6920424784.html,-73.9416,40.6865,False,False,False,11221,Sunset Park
532,70458,641 Bushwick Ave,,2.0,83.0,97.0,98.0,2019-06-26 00:54:00+00:00,0.0000,True,True,"Beautiful two bedroom, 1.5 bathroom",2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-two-bedroom-15/6918523997.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
533,70480,723 Putnam Ave,,4.0,66.0,96.0,91.0,2019-06-26 02:38:00+00:00,0.0000,True,True,"he Block Is Just Gorgeous, Just Around The Corner From Bars",3400,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-he-block-is-just-gorgeous-just/6920498452.html,-73.9327,40.6860,False,False,False,11221,Sunset Park
534,70495,641 Bushwick Ave,,3.0,83.0,97.0,98.0,2019-06-26 02:25:00+00:00,0.0000,True,True,Brand new renovations  good light,2650,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-brand-new-renovations-good/6920492841.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
535,70506,641 Bushwick Ave,,3.0,83.0,97.0,98.0,2019-06-26 02:17:00+00:00,0.0000,True,True,Brand new renovations. Good     light. Hardwood Floors,2650,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-brand-new-renovations-good/6920507000.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
536,70521,1065 Madison St,,3.0,84.0,96.0,90.0,2019-06-26 02:12:00+00:00,0.0782,True,True,The apartment you wanted this whole time,3100,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-the-apartment-you-wanted-this/6917352223.html,-73.9170,40.6911,False,False,False,11221,Sunset Park
537,70542,410 Pulaski St,,3.0,79.0,97.0,94.0,2019-06-26 01:59:00+00:00,0.0131,True,True,Queen sized bedrooms with   terrific closet space and natural light,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-queen-sized-bedrooms-with/6920466046.html,-73.9343,40.6941,False,False,False,11221,Sunset Park
538,70546,500 Throop Ave,,2.0,75.0,100.0,94.0,2019-06-26 01:58:00+00:00,0.0000,True,True,Take this one off the market TODAY 🚨 spacious & convenient!,2475,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-take-this-one-off-the-market/6920494042.html,-73.9416,40.6865,False,False,False,11221,Sunset Park
539,70576,40 Suydam St,,2.0,82.0,97.0,97.0,2019-06-26 03:26:00+00:00,48.3466,True,True,available JULY 1st. modern 2 bedroom in Bushwick.,2399,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-available-july-1st-modern-2/6920522865.html,-73.9314,40.6963,False,False,False,11221,Sunset Park
540,70614,320 Van Buren St,,3.0,73.0,94.0,91.0,2019-06-26 03:10:00+00:00,155.9770,True,True,August 1,2799,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-august-1/6908075944.html,-73.9352,40.6910,False,False,False,11221,Sunset Park
541,70634,1171 Bushwick Ave,,2.0,81.0,95.0,94.0,2019-06-26 04:37:00+00:00,0.0000,True,True,✨BUSHWICK✨GUT RENO✨BROWNSTONE✨2BD✨BCKYRD✨NO FEE✨PETS OK✨,2000,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bushwickgut/6920565598.html,-73.9169,40.6888,False,True,False,11221,Sunset Park
542,70647,500 Throop Ave,,2.0,75.0,100.0,94.0,2019-06-26 04:21:00+00:00,0.0000,True,True,Beautiful space… a true home,2475,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-space-true-home/6920544895.html,-73.9416,40.6865,False,False,False,11221,Sunset Park
543,70662,34 Stanhope St,,3.0,85.0,99.0,96.0,2019-06-26 04:03:00+00:00,0.8685,True,True,☆☆WOW - 3bed - Big Living Room + Queen Size Beds + Laundry+Rooftop,3045,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-wow-3bed-big-living-room-queen/6915559319.html,-73.9257,40.6953,False,False,False,11221,Sunset Park
544,70670,775 Monroe St,,3.0,70.0,91.0,95.0,2019-06-26 03:52:00+00:00,174.8143,True,True,S/S APPLIANCES W/ DISHWASHER SUNNY SPACIOUS GATES J BEDSTUY,2650,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-s-appliances-dishwasher-sunny/6920543501.html,-73.9256,40.6888,False,False,False,11221,Sunset Park
545,70679,55 Starr St,,3.0,92.0,98.0,98.0,2019-06-26 03:47:00+00:00,0.0000,True,True,"Beautiful 3 bedrooms with exposed brick, ample closet space",3300,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-3-bedrooms-with/6920525260.html,-73.9268,40.7013,False,False,False,11221,Sunset Park
546,70697,641 Bushwick Ave,,3.0,83.0,97.0,98.0,2019-06-26 05:20:00+00:00,0.0000,True,True,Great location- cool building. Uneven split 2 bedroom. Not-railroad,2650,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-location-cool-building/6920567251.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
547,70700,112 Weirfield St,,1.0,82.0,96.0,91.0,2019-06-26 05:15:00+00:00,0.0000,True,True,1 BR Apt in Bushwic at a Great Price.. Won't Last,1799,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-1-br-apt-in-bushwic-at-great/6920582473.html,-73.9132,40.6890,False,False,True,11221,Sunset Park
548,70706,481 Jefferson Ave,1200.0,3.0,73.0,100.0,94.0,2019-06-26 05:11:00+00:00,56.0900,True,True,Beautiful gut renovated 3bedroom WD in unit  2bath with backyard !,2999,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-gut-renovated/6914214563.html,-73.9389,40.6849,True,False,False,11221,Sunset Park
549,70720,617 Kosciuszko St,,1.0,80.0,96.0,97.0,2019-06-26 04:59:00+00:00,245.3294,True,True,✨BEDSTUY✨MODERN✨1BD✨W/D IN BUILDING✨NO FEE✨PETS OK,2100,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuymodern1bdw-in/6920571423.html,-73.9289,40.6932,False,True,False,11221,Sunset Park
550,70725,49 Patchen Ave,,1.0,72.0,92.0,96.0,2019-06-26 04:50:00+00:00,37.1112,True,True,Beautifully renovated one bedroom apartment with home office,2800,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautifully-renovated-one/6912617055.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
551,70726,34 Stockholm St,,2.0,85.0,99.0,96.0,2019-06-26 04:50:00+00:00,1.1713,True,True,Beautifully renovated two bedroom apartment,3000,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautifully-renovated-two/6912610408.html,-73.9265,40.6957,False,False,False,11221,Sunset Park
552,70741,350 Jefferson Ave,,3.0,76.0,,97.0,2019-06-26 07:44:00+00:00,0.0000,True,True,3 Spacious bedroom with 2bath on jefferson,2700,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-spacious-bedroom-with-2bath/6920608381.html,-73.9440,40.6840,False,False,True,11221,Sunset Park
553,70753,49 Patchen Ave,,4.0,72.0,,96.0,2019-06-26 06:46:00+00:00,37.1112,True,True,Spacious and Well-lit BR available July 1,1000,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-and-well-lit-br/6920601953.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
554,70758,500 Throop Ave,,3.0,75.0,,94.0,2019-06-26 07:51:00+00:00,0.0000,True,True,Beautiful 3bedrom apt on monroe in bedstuy,2650,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-3bedrom-apt-on/6920609160.html,-73.9416,40.6865,False,False,True,11221,Sunset Park
555,70765,884 Jefferson Ave,,3.0,70.0,,94.0,2019-06-26 09:06:00+00:00,139.7328,True,True,Find you home today ---- Myrtle JMZ,2700,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-find-you-home-today-myrtle-jmz/6920616965.html,-73.9222,40.6865,False,False,False,11221,Sunset Park
556,70797,617 Kosciuszko St,,2.0,80.0,,97.0,2019-06-26 11:20:00+00:00,245.3294,True,True,Beautifully Gut Renovated 2br/2bath with Private Backyard space,3300,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautifully-gut-renovated-2br/6910595079.html,-73.9289,40.6932,False,False,False,11221,Sunset Park
557,70813,49 Patchen Ave,,1.0,72.0,,96.0,2019-06-26 12:26:00+00:00,37.1112,False,True,★DEAL DEAL DEAL★1 Bedroom Available★,1,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-deal-deal-deal1-bedroom/6920639617.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
558,70816,49 Patchen Ave,,1.0,72.0,,96.0,2019-06-26 12:22:00+00:00,37.1112,False,True,★DEAL DEAL DEAL★1 Bedroom Available★in Staten Island★,1,L,https://newyork.craigslist.org/stn/abo/d/brooklyn-deal-deal-deal1-bedroom/6920641961.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
559,70818,409 Evergreen Ave,,2.0,83.0,,93.0,2019-06-26 12:14:00+00:00,0.0000,True,True,AMAZING----2BED ---1.5BATH YOU WILL LOVE THIS APART.--NO FEE,2499,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-amazing-2bed-15bath-you-will/6916554708.html,-73.9203,40.6925,False,True,False,11221,Sunset Park
560,70822,72 Patchen Ave,,3.0,69.0,,95.0,2019-06-26 12:07:00+00:00,0.1304,True,True,"Amenities include gas stove, dishwasher, central a/c",2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-amenities-include-gas-stove/6920642769.html,-73.9274,40.6896,False,False,False,11221,Sunset Park
561,70824,617 Kosciuszko St,,6.0,80.0,,97.0,2019-06-26 12:04:00+00:00,245.3294,True,True,"Massive duplex with a backyard 6 huge bedrooms, 2 full bathrooms",4900,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-massive-duplex-with-backyard-6/6920636415.html,-73.9289,40.6932,False,False,False,11221,Sunset Park
562,70829,1065 Madison St,,2.0,84.0,,90.0,2019-06-26 11:58:00+00:00,0.0782,True,True,SUPER SPACIOUS APART.  2BDR---THE BEST DEAL IN BUSWICK/ DON/T MISS IT!,2299,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-spacious-apart-2bdr-the/6917792431.html,-73.9170,40.6911,False,False,False,11221,Sunset Park
563,70831,922 Gates Ave,,,69.0,,95.0,2019-06-26 11:54:00+00:00,0.0000,True,True,Fully renovated 2 bedroom apartment @ great price close to train,2075,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-fully-renovated-2-bedroom/6914122795.html,-73.9273,40.6889,False,False,False,11221,Sunset Park
564,70839,128 Stuyvesant Ave,,3.0,70.0,,93.0,2019-06-26 13:40:00+00:00,0.0000,True,True,Beautiful renovated 3br with backyard in BedStuy,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-renovated-3br-with/6920671232.html,-73.9337,40.6912,False,False,False,11221,Sunset Park
565,70864,919 Gates Ave,,2.0,69.0,,94.0,2019-06-26 13:18:00+00:00,144.4848,True,True,Great size 2 bedroom apartment with unit Ac/heat in every room.,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-size-2-bedroom-apartment/6920655156.html,-73.9289,40.6887,False,False,False,11221,Sunset Park
566,70870,64 Patchen Ave,,3.0,72.0,,96.0,2019-06-26 13:15:00+00:00,41.8303,True,True,Very spacious bedrooms each with windows and closet space.,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-very-spacious-bedrooms-each/6920656727.html,-73.9275,40.6900,False,False,False,11221,Sunset Park
567,70876,49 Patchen Ave,,2.0,72.0,,96.0,2019-06-26 13:09:00+00:00,37.1112,True,True,2 Bedroom (Negotiable Price) in Bed Stuy,2300,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-2-bedroom-negotiable-price-in/6920654366.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
