,id,address,area,bedrooms,bike_score,transit_score,walk_score,datetime,distance_to_nearest_intersection,has_image,has_map,name,price,side_of_street,url,longitude,latitude,includes_area,advertises_no_fee,is_repost,postal_code,neighborhood,borough
611,36110,Bronx River Pkwy N,650.0,1.0,72.0,,87.0,2019-07-05 19:40:00+00:00,NaN,True,True,Rent this amazing place for your long term living!,345,R,https://newyork.craigslist.org/brx/abo/d/bronx-rent-this-amazing-place-for-your/6927443922.html,40.8737,-73.8712,True,False,True,10467,Bronx Park and Fordham,Bronx
618,36278,2999 Dewey Ave,1200.0,3.0,51.0,51.0,86.0,2019-07-05 23:20:00+00:00,0.9424,True,True,3 Bedroom 2 Bath 3rd Floor walk up w Private Entrance,2100,L,https://newyork.craigslist.org/brx/abo/d/bronx-3-bedroom-2-bath-3rd-floor-walk/6927551997.html,40.8229,-73.8175,True,False,True,10465,Southeast Bronx,Bronx
628,36400,1610 Matthews Ave,850.0,2.0,68.0,,81.0,2019-07-06 09:35:00+00:00,0.0000,True,True,CENTRAL BRONX - EASY COMMUTE,2400,R,https://newyork.craigslist.org/brx/fee/d/bronx-central-bronx-easy-commute/6927717464.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
629,36436,1610 Matthews Ave,720.0,1.0,68.0,,81.0,2019-07-06 10:22:00+00:00,0.0000,True,True,THE OASIS OF THE BRONX,1895,R,https://newyork.craigslist.org/brx/fee/d/bronx-the-oasis-of-the-bronx/6927747839.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
630,36447,21 Bruckner Blvd,950.0,1.0,85.0,,92.0,2019-07-06 10:11:00+00:00,141.8115,True,True,ew luxury 1bedroom is now available,850,L,https://newyork.craigslist.org/brx/nfb/d/bronx-ew-luxury-1bedroom-is-now/6927740172.html,40.8073,-73.9286,True,False,True,10454,Hunts Point and Mott Haven,Bronx
637,36669,278 Logan Ave,800.0,2.0,53.0,,72.0,2019-07-06 15:24:00+00:00,91.7728,True,True,Renovated--- 2 bed + Living Room+ Dining Room --- Terrace --- S/S Appl,1895,R,https://newyork.craigslist.org/brx/fee/d/bronx-renovated-2-bed-living-room/6928009606.html,40.8187,-73.8155,True,False,True,10465,Southeast Bronx,Bronx
652,36958,1610 Matthews Ave,710.0,1.0,68.0,86.0,81.0,2019-07-06 22:29:00+00:00,0.0000,True,True,BALCONY - PARKING - HIGH FLOOR,1900,R,https://newyork.craigslist.org/brx/fee/d/bronx-balcony-parking-high-floor/6928254397.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
657,37085,3510 Rochambeau Ave,700.0,1.0,65.0,,93.0,2019-07-07 09:36:00+00:00,213.6464,True,True,3530 rochambeau ave. 1 br near monti med center,1300,R,https://newyork.craigslist.org/brx/nfb/d/bronx-3530-rochambeau-ave-1-br-near/6928379912.html,40.8820,-73.8791,True,False,True,10467,Bronx Park and Fordham,Bronx
661,37166,1180 Fteley Ave,500.0,1.0,65.0,,95.0,2019-07-07 11:28:00+00:00,36.3987,True,True,1 Bedroom (OPEN HOUSE - TODAY) Chatterton Ave,1500,R,https://newyork.craigslist.org/brx/fee/d/bronx-1-bedroom-open-house-today/6928441981.html,40.8295,-73.8716,True,False,True,10472,Southeast Bronx,Bronx
662,37250,Adler Pl,1900.0,4.0,71.0,,62.0,2019-07-07 13:16:00+00:00,211.4908,True,True,over sized gorgeous new apartment on 1st floor of 3 family house,2950,R,https://newyork.craigslist.org/brx/fee/d/bronx-over-sized-gorgeous-new-apartment/6928517799.html,40.8729,-73.8278,True,False,True,10475,Northeast Bronx,Bronx
716,38271,1099 Carroll Pl,915.0,1.0,80.0,100.0,98.0,2019-07-08 20:04:00+00:00,19.6159,True,True,COMPLETELY RENOVATED APARTMENT,800,L,https://newyork.craigslist.org/brx/abo/d/bronx-completely-renovated-apartment/6929556147.html,40.8319,-73.9188,True,False,True,10456,High Bridge and Morrisania,Bronx
721,38402,1449 Olmstead Ave,800.0,1.0,69.0,90.0,98.0,2019-07-09 00:32:00+00:00,37.5348,True,True,Really Large 1 bedroom available now - View Tuesday 7/9,1500,L,https://newyork.craigslist.org/brx/abo/d/bronx-really-large-1-bedroom-available/6929722414.html,40.8357,-73.8552,True,False,True,10462,Southeast Bronx,Bronx
727,38593,2205 E Tremont Ave,800.0,1.0,67.0,,88.0,2019-07-09 10:17:00+00:00,97.0481,True,True,Large top floor Quiet 1 bedroom with view,1500,L,https://newyork.craigslist.org/brx/abo/d/bronx-large-top-floor-quiet-1-bedroom/6929822883.html,40.8421,-73.8570,True,False,True,10462,Southeast Bronx,Bronx
729,38620,1610 Matthews Ave,600.0,1.0,68.0,,81.0,2019-07-09 11:41:00+00:00,0.0000,True,True,LARGE ALCOVE STUDIO 600sqf  RENOVATED ELEVATOR LAUNDRY BLDG NEAR TRAIN,1675,R,https://newyork.craigslist.org/brx/abo/d/bronx-large-alcove-studio-600sqf/6929889624.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
730,38626,1610 Matthews Ave,800.0,2.0,68.0,,81.0,2019-07-09 11:34:00+00:00,0.0000,True,True,LARGE   2BA 800sqf RENOVATED ELEVATOR LAUNDRY BLDG NEAR TRAIN,2150,R,https://newyork.craigslist.org/wch/abo/d/bronx-large-2ba-800sqf-renovated/6929891064.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
732,38669,390 W 256th St,600.0,1.0,41.0,,84.0,2019-07-09 12:37:00+00:00,5.4565,False,True,1 Bedroom Apartment for Rent,950,L,https://newyork.craigslist.org/brx/abo/d/bronx-1-bedroom-apartment-for-rent/6929996859.html,40.9038,-73.9003,True,False,True,10471,Kingsbridge and Riverdale,Bronx
740,38802,1799 Jarvis Ave,700.0,2.0,77.0,,92.0,2019-07-09 14:26:00+00:00,0.0000,True,True,2 BR/1 BA renovated apartment in Pelham Bay,1900,L,https://newyork.craigslist.org/brx/abo/d/bronx-2-br-1-ba-renovated-apartment-in/6930128119.html,40.8477,-73.8305,True,False,True,10461,Southeast Bronx,Bronx
742,38836,2627 Webster Ave,650.0,2.0,63.0,,98.0,2019-07-09 14:07:00+00:00,28.9101,True,True,2 bedroom Apt 1 block from St. Barnabus Hospital,1900,L,https://newyork.craigslist.org/brx/abo/d/bronx-2-bedroom-apt-1-block-from-st/6916261159.html,40.8633,-73.8895,True,False,True,10458,Bronx Park and Fordham,Bronx
745,38920,1240 Edward L Grant Hwy,820.0,1.0,78.0,,98.0,2019-07-09 16:26:00+00:00,105.2763,True,True,"NICE, SAFE 1-BED",750,R,https://newyork.craigslist.org/brx/abo/d/nice-safe-1-bed/6930233305.html,40.8376,-73.9216,True,False,True,10452,High Bridge and Morrisania,Bronx
749,39051,1208 Webster Ave,750.0,1.0,81.0,,94.0,2019-07-09 18:12:00+00:00,82.6130,True,True,2nd floor walk-up 1 bedroom,750,L,https://newyork.craigslist.org/brx/abo/d/bronx-2nd-floor-walk-up-1-bedroom/6930283381.html,40.8316,-73.9099,True,False,True,10456,High Bridge and Morrisania,Bronx
759,39249,1029 Fox St,800.0,2.0,87.0,100.0,97.0,2019-07-09 22:13:00+00:00,80.3180,True,True,Renovated 2-bedroom in Intervale - Section 8 Welcome!,1879,L,https://newyork.craigslist.org/brx/abo/d/bronx-renovated-2-bedroom-in-intervale/6930450931.html,40.8247,-73.8940,True,False,True,10459,Hunts Point and Mott Haven,Bronx
760,39294,1586 Brook Ave,1000.0,3.0,77.0,96.0,90.0,2019-07-09 22:49:00+00:00,18.8463,True,True,Renovated 3-bedroom in Claremont,2350,R,https://newyork.craigslist.org/brx/abo/d/bronx-renovated-3-bedroom-in-claremont/6930453837.html,40.8393,-73.9046,True,False,True,10457,Central Bronx,Bronx
764,39372,3004 Marion Ave,950.0,1.0,82.0,,93.0,2019-07-10 04:33:00+00:00,1.3530,True,True,IMMEDIATE viewing!* Unit features: -HEAT AND HOT WATER INCLUDED,850,R,https://newyork.craigslist.org/brx/nfb/d/bronx-immediate-viewing-unit-features/6930571506.html,40.8703,-73.8819,True,False,True,10458,Bronx Park and Fordham,Bronx
775,39534,1610 Matthews Ave,1300.0,2.0,68.0,,81.0,2019-07-10 11:02:00+00:00,0.0000,True,True,"Newly Renovated 2 Bedroom , 1 Bath  Spacious - elevator/Laundry",2075,R,https://newyork.craigslist.org/brx/abo/d/bronx-newly-renovated-2-bedroom-1-bath/6930640828.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
787,39669,3095 Kingsbridge Ave,674.0,1.0,68.0,92.0,98.0,2019-07-21 21:44:00+00:00,11.5590,True,True,Awesome Bedroom - Perfect for anyone!,368,L,https://newyork.craigslist.org/fct/abo/d/bronx-awesome-bedroom-perfect-for-anyone/6939293879.html,40.8798,-73.9067,True,False,True,10463,Kingsbridge and Riverdale,Bronx
795,39943,1610 Matthews Ave,1300.0,2.0,68.0,,81.0,2019-07-22 09:03:00+00:00,0.0000,True,True,"Newly Renovated 2 Bedroom , 2 Bath  Spacious - elevator/Laundry",2350,R,https://newyork.craigslist.org/brx/abo/d/bronx-newly-renovated-2-bedroom-2-bath/6932598147.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
824,40767,1610 Matthews Ave,1300.0,2.0,68.0,86.0,81.0,2019-07-23 00:39:00+00:00,0.0000,True,True,Sunny 2 bedroom large- 1300SF. 2 baths,2350,R,https://newyork.craigslist.org/brx/abo/d/bronx-sunny-2-bedroom-large-1300sf-2/6940172019.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
836,41229,34 W 192nd St,800.0,1.0,77.0,,97.0,2019-07-23 10:18:00+00:00,35.5316,True,True,Completely new 1BR apartment,1100,L,https://newyork.craigslist.org/brx/abo/d/bronx-completely-new-1br-apartment/6940275230.html,40.8662,-73.9003,True,False,True,10468,Bronx Park and Fordham,Bronx
837,41262,1610 Matthews Ave,1285.0,3.0,68.0,,81.0,2019-07-23 10:03:00+00:00,0.0000,True,True,Large 2 bedroom 2 bath new kitchen and bath.Laundry,2345,R,https://newyork.craigslist.org/brx/abo/d/bronx-large-2-bedroom-2-bath-new/6937932914.html,40.8434,-73.8602,True,False,True,10462,Southeast Bronx,Bronx
838,41307,544 Walton Ave,900.0,2.0,61.0,,95.0,2019-07-23 14:05:00+00:00,53.1547,True,True,"Mott haven Brownstone- newly renovated, conveniently located",2300,R,https://newyork.craigslist.org/brx/abo/d/mott-haven-brownstone-newly-renovated/6940553768.html,40.8193,-73.9281,True,False,True,10451,High Bridge and Morrisania,Bronx
839,41325,472 E 139th St,2200.0,3.0,89.0,,96.0,2019-07-23 13:59:00+00:00,112.2614,False,True,LARGE Duplex brownstone- Beautiful Renovation- No Fees;utilities incl,2400,R,https://newyork.craigslist.org/brx/abo/d/bronx-large-duplex-brownstone-beautiful/6940554226.html,40.8085,-73.9198,True,True,True,10454,Hunts Point and Mott Haven,Bronx
840,41330,Metro North Welfare Facility Rd,1800.0,3.0,66.0,,95.0,2019-07-23 13:58:00+00:00,227.5326,True,True,GORGEOUS DUPLEX MOTT HAVEN BROWNSTONE-2 LVL;  3BR; 1.5 BA,2400,R,https://newyork.craigslist.org/brx/abo/d/gorgeous-duplex-mott-haven-brownstone-2/6940552686.html,40.8222,-73.9217,True,False,True,10451,High Bridge and Morrisania,Bronx
842,41408,544 Walton Ave,900.0,2.0,61.0,,95.0,2019-07-23 14:22:00+00:00,53.1547,True,True,"Mott haven Brownstone- newly renovated, conveniently located NO FEES",2300,R,https://newyork.craigslist.org/brx/abo/d/mott-haven-brownstone-newly-renovated/6940530334.html,40.8193,-73.9281,True,True,True,10451,High Bridge and Morrisania,Bronx
847,41521,Bronx River Pkwy N,600.0,2.0,72.0,,87.0,2019-07-23 16:43:00+00:00,NaN,True,True,"I have a nice room for rent, please contact asap!",340,R,https://newyork.craigslist.org/brx/abo/d/bronx-have-nice-room-for-rent-please/6940636262.html,40.8737,-73.8712,True,False,True,10467,Bronx Park and Fordham,Bronx
